"EmployeeNumber","Surname","GivenName","Gender","City","JobTitle","DepartmentName","StoreLocation","Division","Age","LengthService","AbsentHours","BusinessUnit","AbsenceRate"
201,"Britt","Robert","M","Richmond","Baker","Bakery","Richmond","Stores",53.65101839,6.299719684,90.2876122,"Stores",5.130007513
202,"Bennett","Jimmy","M","Victoria","Baker","Bakery","Victoria","Stores",53.1874037,4.960580937,113.0661266,"Stores",5.156893047
203,"Watkins","Caitlin","F","Haney","Baker","Bakery","Haney","Stores",52.77301121,4.908676273,106.5730043,"Stores",5.077694529
204,"Wann","Amy","F","New Westminster","Baker","Bakery","New Westminster","Stores",36.11682533,6.865363012,12.10318321,"Stores",1.529889413
205,"Roberson","Dennis","M","Kamloops","Baker","Bakery","Kamloops","Stores",53.99893588,5.219663308,84.32384993,"Stores",5.297799683
206,"Moore","Francis","M","Surrey","Baker","Bakery","Surrey","Stores",44.73002137,6.168028157,66.34602697,"Stores",3.336166563
207,"Johnson","Philip","M","Richmond","Baker","Bakery","Richmond","Stores",41.93856989,6.488107859,0,"Stores",2.74228847
208,"Parker","Karen","F","Nelson","Baker","Bakery","Nelson","Stores",19.95983224,4.820712697,0,"Stores",-1.556143302
209,"Skipper","Maria","F","Bowen Island","Auditor","Audit","Vancouver","FinanceAndAccounting",58.87456,20.248894,72.92419805,"HeadOffice",4.92976188
210,"Klein","Jennifer","F","Vancouver","Auditor","Audit","Vancouver","FinanceAndAccounting",54.312967,36.312967,0,"HeadOffice",2.558228409
211,"Vaughn","Robert","M","Fort Langley","Baker","Bakery","Langley","Stores",33.50307819,5.664330299,0,"Stores",1.109112618
212,"Anthony","Juan","M","Clinton","Baker","Bakery","Kamloops","Stores",37.38184177,5.953196152,33.52879809,"Stores",1.868177409
213,"Lavalley","Glen","M","Prince George","Baker","Bakery","Prince George","Stores",45.84727769,6.170380512,61.73170524,"Stores",3.562100128
215,"Elmore","Alfred","M","Victoria","Baker","Bakery","Victoria","Stores",55.43216037,5.243228337,111.0545762,"Stores",5.585776498
216,"Johnson","Billy","M","Surrey","Baker","Bakery","Surrey","Stores",61.37304921,3.251922005,174.6845171,"Stores",6.967802267
217,"Ceaser","Mary","F","Vancouver","Auditor","Audit","Vancouver","FinanceAndAccounting",38.098383,20.098383,46.77119065,"HeadOffice",0.737991638
218,"Collier","Steven","M","Vancouver","Auditor","Audit","Vancouver","FinanceAndAccounting",45.93259,12.374388,41.62491736,"HeadOffice",3.020062392
219,"Aaron","Michael","M","Victoria","Baker","Bakery","Victoria","Stores",44.91164167,6.502563615,95.4168043,"Stores",3.342769456
220,"Moultrie","Kevin","M","Victoria","Baker","Bakery","Victoria","Stores",46.45783561,5.594193677,22.49132554,"Stores",3.737628737
221,"Witt","Melissa","F","Kelowna","Baker","Bakery","Kelowna","Stores",38.49657444,7.270841741,59.38794448,"Stores",1.975023365
222,"Duvall","Gina","F","Vancouver","Auditor","Audit","Vancouver","FinanceAndAccounting",50.67844,13.688541,57.22786992,"HeadOffice",3.86220347
223,"Willard","Jeffrey","M","Surrey","Baker","Bakery","Surrey","Stores",43.78966516,3.483440021,45.13933554,"Stores",3.387849526
224,"Jacobs","Thomas","M","Victoria","Baker","Bakery","Victoria","Stores",35.80801888,7.462199055,50.51860074,"Stores",1.413577226
225,"Lopes","Larry","M","Pender Harbour","Baker","Bakery","Victoria","Stores",45.71639495,5.551809045,62.15482382,"Stores",3.591373624
226,"Wolfram","Betty","F","New Westminster","Baker","Bakery","New Westminster","Stores",40.93536429,7.609689398,16.055531,"Stores",2.438114796
227,"Dunn","Heather","F","Kamloops","Baker","Bakery","Kamloops","Stores",48.50043293,3.363185013,85.37866147,"Stores",4.352204826
228,"Kroon","Brent","M","Vancouver","Auditor","Audit","Vancouver","FinanceAndAccounting",45.185803,27.185803,0,"HeadOffice",1.533619975
229,"Finke","Michael","M","Victoria","Baker","Bakery","Victoria","Stores",42.60450461,5.004897104,39.67547177,"Stores",3.010796335
230,"Hulett","Florence","F","Parksville","Baker","Bakery","Nanaimo","Stores",45.22969208,6.520121991,57.18578016,"Stores",3.405563618
231,"Ponce","Melanie","F","Kamloops","Baker","Bakery","Kamloops","Stores",38.2991166,7.880356905,38.10079038,"Stores",1.880106375
232,"Ellis","Jeri","F","Quesnel","Baker","Bakery","Quesnel","Stores",43.46407075,4.729081549,118.5860854,"Stores",3.209647914
233,"Cox","Conrad","M","Vancouver","Auditor","Audit","Vancouver","FinanceAndAccounting",40.31457,15.613758,28.89700216,"HeadOffice",1.590873131
234,"Smith","Raymond","M","New Westminster","Baker","Bakery","New Westminster","Stores",44.35590303,6.955207373,73.39635973,"Stores",3.189474606
235,"Banks","Ryan","M","New Westminster","Baker","Bakery","New Westminster","Stores",49.48461962,5.929204151,86.86241559,"Stores",4.320082936
236,"Kendall","Bernadette","F","Richmond","Baker","Bakery","Richmond","Stores",46.28880825,7.267979432,106.7733033,"Stores",3.552519897
237,"Fernandez","Brian","M","West Vancouver","Baker","Bakery","West Vancouver","Stores",35.54452812,7.340696466,0,"Stores",1.371197386
238,"Labrie","Vicky","F","Mcleese Lake","Baker","Bakery","Williams Lake","Stores",52.7865376,6.205942693,107.8343573,"Stores",4.963480794
239,"Ash","Christopher","M","Surrey","Baker","Bakery","Surrey","Stores",44.46696293,3.826842165,10.68473537,"Stores",3.493983934
240,"Salisbury","Susan","F","Fort St John","Baker","Bakery","Fort St John","Stores",38.71197934,3.218388271,31.99564508,"Stores",2.383962072
241,"Healy","Ann","F","Campbell River","Baker","Bakery","Nanaimo","Stores",52.03145944,8.100793025,131.023489,"Stores",4.639818982
242,"Blake","Edward","M","West Vancouver","Baker","Bakery","West Vancouver","Stores",55.49284808,6.640629096,123.5629654,"Stores",5.472081413
243,"Vega","Yoshiko","F","Wells","Baker","Bakery","Kamloops","Stores",29.9172471,3.244451155,21.03904881,"Stores",0.601456645
244,"Hamlin","Francis","F","New Westminister","Baker","Bakery","New Westminister","Stores",56.70889907,6.225591189,173.8371942,"Stores",5.755640884
245,"Adams","Andre","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",44.19064154,9.109839161,20.93704925,"Stores",2.961778615
246,"Carruth","Mary","F","Manning Park","Baker","Bakery","Chilliwack","Stores",39.10720123,3.905915461,47.54204413,"Stores",2.401977365
247,"Turner","Robert","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",38.74238941,6.388619589,30.81552612,"Stores",2.104313577
248,"Norris","Kristin","F","Decker Lake","Baker","Bakery","Prince George","Stores",37.48949145,8.144228322,27.60126686,"Stores",1.692440224
249,"Wiley","Mary","F","Salmon Arm","Baker","Bakery","Kamloops","Stores",55.75064529,6.919600934,152.1244924,"Stores",5.499112587
250,"Francis","Jocelyn","F","Victoria","Baker","Bakery","Victoria","Stores",45.77484922,5.778751376,39.57679255,"Stores",3.582746058
251,"Goff","Phillip","M","Burnaby","Baker","Bakery","Burnaby","Stores",57.11144912,7.904709931,174.8647281,"Stores",5.685745159
252,"Reese","Amanda","F","Prince George","Baker","Bakery","Prince George","Stores",35.11491876,2.620817039,4.006486432,"Stores",1.709747755
253,"Keating","David","M","Sooke","Baker","Bakery","Victoria","Stores",36.97228115,4.579663341,65.57723116,"Stores",1.909104819
254,"McLaren","Francis","M","Vernon","Baker","Bakery","Vernon","Stores",32.47856723,4.675621244,0,"Stores",0.990874176
255,"Colucci","Evelyn","F","Prince George","Baker","Bakery","Prince George","Stores",36.7258357,5.155243385,44.50048614,"Stores",1.8073315
256,"Wilson","Beverly","F","Horsefly","Baker","Bakery","Prince George","Stores",31.61040793,6.348732049,0,"Stores",0.664313773
257,"Thomas","Ramon","M","Invermere","Baker","Bakery","Cranbrook","Stores",45.57034084,5.188334866,91.35291618,"Stores",3.594578634
258,"Barnard","Georgia","F","Creston","Baker","Bakery","Cranbrook","Stores",39.19626612,7.728007933,59.95757031,"Stores",2.075434462
259,"Perez","Erin","F","New Westminster","Baker","Bakery","New Westminster","Stores",39.31640412,6.005929687,28.53802654,"Stores",2.255001211
260,"Lindo","Susan","F","Topley","Baker","Bakery","Prince George","Stores",55.60035641,4.414992262,112.6071529,"Stores",5.694488766
261,"Furman","David","M","Aldergrove","Baker","Bakery","Aldergrove","Stores",53.62338815,6.32818421,84.6091321,"Stores",5.121848688
262,"Neill","Kelly","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",33.62756763,6.880796835,20.52608989,"Stores",1.024643391
263,"Hilyard","Brian","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",30.37409177,5.395205208,0,"Stores",0.500031743
264,"Harder","Gary","M","Armstrong","Baker","Bakery","Vernon","Stores",37.14779144,4.136688027,26.70137233,"Stores",1.984565408
265,"Goode","Todd","M","Field","Baker","Bakery","Cranbrook","Stores",47.19207185,4.959449201,28.78416405,"Stores",3.943470382
266,"Dunn","Barbara","F","New Westminster","Baker","Bakery","New Westminster","Stores",33.16838201,6.768871951,40.49575113,"Stores",0.941789189
267,"Leblanc","Louis","M","Youbou","Baker","Bakery","Victoria","Stores",40.94819217,4.641443235,49.90548322,"Stores",2.708305714
268,"Geist","Gregory","M","Fort St John","Baker","Bakery","Fort St John","Stores",45.77063917,6.473203065,71.6224049,"Stores",3.519287434
269,"McCann","Hazel","F","Kelowna","Baker","Bakery","Kelowna","Stores",41.23564643,8.969360463,22.72600698,"Stores",2.376317823
270,"Logan","James","M","Nanaimo","Baker","Bakery","Nanaimo","Stores",48.7864692,6.409125372,20.11226488,"Stores",4.135503162
271,"Salinas","Ernest","M","Bowen Island","Bakery Manager","Bakery","Vancouver","Stores",22.96085504,3.81537022,0,"Stores",-0.858067484
272,"Sherman","Viola","F","Surrey","Baker","Bakery","Surrey","Stores",50.23854802,6.342303525,75.60492624,"Stores",4.435444902
273,"Santo","Hubert","M","Sorrento","Baker","Bakery","Kamloops","Stores",39.48180344,4.983263282,3.026643536,"Stores",2.380675744
274,"Knotts","James","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",38.7312481,4.291196527,18.76798501,"Stores",2.291146093
275,"Gaddy","Tracy","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",58.08813022,6.422745919,122.660478,"Stores",6.017039299
276,"Holloway","Louisa","F","Surrey","Baker","Bakery","Surrey","Stores",35.28082043,6.721009922,28.39811691,"Stores",1.373686098
277,"Fralick","Thelma","F","Victoria","Baker","Bakery","Victoria","Stores",30.30370209,4.32828679,36.26095364,"Stores",0.581969272
278,"Lamm","Breanna","F","Victoria","Baker","Bakery","Victoria","Stores",54.97279984,5.725270372,73.9432002,"Stores",5.449339371
279,"Gregor","William","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",56.75102139,6.605690978,85.85659878,"Stores",5.729900036
280,"Galligan","Gloria","F","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",50.4851649,5.274813211,74.28087994,"Stores",4.581599794
281,"Wilson","Frank","M","Victoria","Baker","Bakery","Victoria","Stores",46.95132139,6.453772607,104.0283792,"Stores",3.76002291
282,"Tice","Andre","M","Victoria","Baker","Bakery","Victoria","Stores",37.41103286,3.754126134,0,"Stores",2.072337383
283,"Weaver","Phillip","M","Prince George","Baker","Bakery","Prince George","Stores",41.21737247,6.309408045,36.85759727,"Stores",2.612419959
284,"Marshall","Gwendolyn","F","Merritt","Baker","Bakery","Kamloops","Stores",44.05432623,5.870581501,38.29051282,"Stores",3.22621355
285,"Braud","Alfonso","M","Crawford Bay","Baker","Bakery","Cranbrook","Stores",39.38906678,5.968577776,28.63001058,"Stores",2.273076339
286,"Kelleher","Latonya","F","Richmond","Baker","Bakery","Richmond","Stores",46.08977998,7.959476071,75.08140597,"Stores",3.449894211
287,"Gorski","Henrietta","F","Rossland","Baker","Bakery","Trail","Stores",59.95193483,6.312972212,146.0033861,"Stores",6.404191325
288,"Murray","Jennifer","F","New Westminster","Baker","Bakery","New Westminster","Stores",30.6349007,8.847283569,46.67651007,"Stores",0.241609472
289,"Neill","Harry","M","Victoria","Baker","Bakery","Victoria","Stores",65.1862768,5.613496212,198.6057962,"Stores",7.526742257
290,"Gelinas","Michael","M","Sidney","Baker","Bakery","Victoria","Stores",38.25898016,4.624109308,0,"Stores",2.165540711
291,"Hansen","Earl","M","New Westminster","Baker","Bakery","New Westminster","Stores",49.19952531,6.882760132,76.71632648,"Stores",4.176411216
293,"Higginbotham","John","M","Castlegar","Baker","Bakery","Trail","Stores",32.12161244,7.690682756,0,"Stores",0.646807466
294,"Hollen","Joseph","M","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",49.20856562,8.087451834,101.1876391,"Stores",4.069635276
295,"Utter","Charles","M","Williams Lake","Baker","Bakery","Williams Lake","Stores",47.02262995,5.177042046,102.8105789,"Stores",3.889556867
296,"Crafton","Nancy","F","Vancouver","Bakery Manager","Bakery","Vancouver","Stores",36.54491002,4.398417436,95.89296083,"Stores",1.838939693
297,"Curtis","Freida","F","New Westminster","Baker","Bakery","New Westminster","Stores",54.03555014,3.68683175,139.6920268,"Stores",5.443399222
298,"Ashley","Bernice","F","Kelowna","Baker","Bakery","Kelowna","Stores",48.74269834,5.31650222,68.54001737,"Stores",4.225145992
299,"Neal","Amanda","F","Pender Harbour","Baker","Bakery","Victoria","Stores",29.26400962,4.794655163,0,"Stores",0.329479248
300,"Courtois","Dennis","M","Victoria","Baker","Bakery","Victoria","Stores",48.06341877,5.959406519,44.49102502,"Stores",4.029692588
301,"Mobley","Willie","M","Quesnel","Baker","Bakery","Quesnel","Stores",42.25308043,5.310755835,0,"Stores",2.912090118
302,"Noriega","Mary","F","Spences Bridge","Baker","Bakery","Kamloops","Stores",44.17225733,4.413951341,68.6669675,"Stores",3.381402823
303,"Moore","William","M","Vancouver","Benefits Admin","Employee Records","Vancouver","HumanResources",50.81724,27.083188,57.20654368,"HeadOffice",2.682739115
304,"Barrientez","Xavier","M","New Westminster","Baker","Bakery","New Westminster","Stores",39.65612904,5.986305222,0,"Stores",2.325534666
305,"Ingram","Kenneth","M","West Vancouver","Cashier","Customer Service","West Vancouver","Stores",56.95054231,7.078620916,83.18389739,"Stores",5.727649632
306,"Ober","Steven","M","Richmond","Baker","Bakery","Richmond","Stores",31.94561689,4.835034666,0,"Stores",0.86862735
307,"Hull","Craig","M","New Westminster","Baker","Bakery","New Westminster","Stores",47.11313148,6.623581958,35.37072859,"Stores",3.777466434
308,"Davis","Lori","F","Vancouver","Benefits Admin","Employee Records","Vancouver","HumanResources",53.68017,6.079882,60.25250171,"HeadOffice",5.155727024
309,"Sands","Diane","F","Vancouver","Benefits Admin","Employee Records","Vancouver","HumanResources",56.76493,16.906366,0,"HeadOffice",4.804085102
310,"Watts","Ismael","M","Aldergrove","Baker","Bakery","Aldergrove","Stores",46.91600372,4.975289361,65.69786089,"Stores",3.886162963
311,"Lynch","Raymond","M","Langley","Baker","Bakery","Langley","Stores",48.0598613,6.691602847,86.27605733,"Stores",3.962963285
312,"Gerard","Kenneth","M","Willow Point","Baker","Bakery","Trail","Stores",47.10034641,5.444679915,75.85883594,"Stores",3.881159393
313,"Daniel","Jennifer","F","Vancouver","Benefits Admin","Employee Records","Vancouver","HumanResources",56.01031,33.350609,113.9021614,"HeadOffice",3.168853891
314,"Guzman","Sharon","F","Langley","Baker","Bakery","Langley","Stores",39.84841513,2.974589769,40.50500469,"Stores",2.635968867
315,"Carbaugh","Monica","F","Abbotsford","Baker","Bakery","Abbotsford","Stores",64.64067214,3.064808515,206.8713669,"Stores",7.646075766
316,"Espinoza","Steven","M","Penticton","Baker","Bakery","Kelowna","Stores",47.40050071,4.789111033,35.57021837,"Stores",4.001015188
317,"Mills","Tiffany","F","Vancouver","Benefits Admin","Employee Records","Vancouver","HumanResources",54.4876,10.940766,42.15238664,"HeadOffice",4.880940039
318,"Chamness","Richard","M","New Westminster","Baker","Bakery","New Westminster","Stores",46.8087373,4.814751013,107.7054315,"Stores",3.878923907
319,"Bricker","Jacqueline","F","Port Coquitlam","Baker","Bakery","Port Coquitlam","Stores",39.19359343,5.489481218,71.13512797,"Stores",2.276701953
320,"Yokoyama","Jorge","M","Kelowna","Baker","Bakery","Kelowna","Stores",62.03372746,3.429702833,181.0606009,"Stores",7.085503845
321,"Jackson","Justin","M","Vancouver","Benefits Admin","Employee Records","Vancouver","HumanResources",50.65137,22.960999,21.17797032,"HeadOffice",3.020790185
322,"Gomez","Irene","F","Vancouver","Compensation Analyst","Compensation","Vancouver","HumanResources",40.23264,14.412318,0,"HeadOffice",1.682602204
323,"Cromer","Arthur","M","Nelson","Baker","Bakery","Nelson","Stores",28.19733271,4.300616625,0,"Stores",0.158110213
324,"Davis","Michael","M","Vancouver","Compensation Analyst","Compensation","Vancouver","HumanResources",50.737079,32.737079,0,"HeadOffice",2.156801963
325,"Snowden","Linda","F","Vancouver","Compensation Analyst","Compensation","Vancouver","HumanResources",55.78184,18.754217,72.29939142,"HeadOffice",4.43850815
326,"Helton","Mary","F","Surrey","Baker","Bakery","Surrey","Stores",50.35642336,4.402556616,90.58930376,"Stores",4.634177007
327,"Shockley","Franklin","M","North Vancouver","Baker","Bakery","North Vancouver","Stores",38.64279675,7.196562502,13.95236794,"Stores",2.011316905
328,"Johnstone","Armand","M","Richmond","Baker","Bakery","Richmond","Stores",38.92292401,8.783429235,43.26658309,"Stores",1.924958124
330,"Gonzalez","Rodney","M","Aldergrove","Cashier","Customer Service","Aldergrove","Stores",47.47444666,7.767435204,44.96931708,"Stores",3.747479743
331,"Stalder","Lawrence","M","Woss","Baker","Bakery","Cranbrook","Stores",43.26699217,6.240078791,39.06571163,"Stores",3.033536951
332,"Price","Daisy","F","New Westminster","Baker","Bakery","New Westminster","Stores",50.70256092,4.907616472,127.1518493,"Stores",4.658706923
333,"Olson","Ronald","M","Cobble Hill","Baker","Bakery","Victoria","Stores",61.01328716,7.856205911,125.8763124,"Stores",6.47989518
